Index, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09, Ch10
11880,22221.18359375,18891.931640625,35860.0859375,32980.5625,50927.9296875,15776.419921875,27319.171875,23274.759765625,0,0
11881,22277.71484375,18941.287109375,35934.57421875,32949.85546875,50996.2109375,15971.5439453125,27260.259765625,23151.63671875,0,0
11882,22292.13671875,18886.259765625,35960.67578125,32890.3671875,50972.39453125,15978.646484375,27259.208984375,23158.505859375,0,0
11883,22251.390625,18813.27734375,35906.67578125,32906.2734375,50897.29296875,15789.1533203125,27324.15234375,23295.166015625,0,0
11884,22201.396484375,18809.55859375,35842.6796875,32955.125,50867.3671875,15654.0654296875,27360.083984375,23378.615234375,0,0
11885,22221.974609375,18895.724609375,35864.83203125,32983.0859375,50929.26953125,15772.796875,27318.291015625,23275.828125,0,0
11886,22284.369140625,18945.93359375,35939.125,32952.59375,50998.48046875,15971.732421875,27266.599609375,23157.193359375,0,0
11887,22298.88671875,18886.712890625,35964.54296875,32897,50980.6875,15976.740234375,27267.125,23167.5625,0,0
11888,22249.771484375,18808.4375,35906.39453125,32903.71875,50899.5546875,15783.2158203125,27327.46875,23295.5,0,0
11889,22202.255859375,18811.65625,35843.96875,32956.19921875,50868.70703125,15655.0908203125,27361.609375,23373.65234375,0,0
11890,22219.494140625,18893.43359375,35865.6875,32981.5625,50929.36328125,15771.748046875,27317.931640625,23276.712890625,0,0
11891,22274.28125,18941.427734375,35934.26171875,32948.1875,51001.5546875,15973.498046875,27269.677734375,23158.099609375,0,0
11892,22291.162109375,18884.900390625,35958.29296875,32892.25,50977.51953125,15979.7919921875,27266.21875,23165.728515625,0,0
11893,22248.771484375,18811.896484375,35903.9296875,32904.0546875,50897.3125,15786.076171875,27319.244140625,23290.587890625,0,0
11894,22200.32421875,18810.943359375,35839.3671875,32955.21875,50863.53125,15654.2314453125,27354.244140625,23369.552734375,0,0
11895,22219.68359375,18894.88671875,35857.9609375,32981.63671875,50929.71875,15770.7705078125,27320.125,23281.48046875,0,0
11896,22278.978515625,18947.865234375,35935.48046875,32949.76171875,51002.0546875,15976.787109375,27269.19921875,23154.90234375,0,0
11897,22295.119140625,18894.912109375,35960.03125,32897.0234375,50981.76953125,15988.5419921875,27272.46484375,23159.3125,0,0
11898,22249.24609375,18818.046875,35904.0234375,32907.63671875,50904.8984375,15798.7373046875,27332.927734375,23298.599609375,0,0
11899,22198.25,18811.396484375,35835.53125,32955.3359375,50871.51953125,15664.125,27368.833984375,23377.849609375,0,0
11900,22219.421875,18894.697265625,35858.23046875,32982.44921875,50935.0546875,15782.0966796875,27324.15234375,23279.62109375,0,0
11901,22273.806640625,18938.306640625,35930.875,32945.6796875,50999.1875,15976.5498046875,27268.29296875,23151.974609375,0,0
11902,22289.349609375,18884.0625,35955.5234375,32896.875,50978.8984375,15990.0439453125,27269.318359375,23160.38671875,0,0
11903,22242.09375,18805.650390625,35896.42578125,32902.08203125,50897.5546875,15795.302734375,27329.115234375,23292.974609375,0,0
11904,22197.55859375,18804.265625,35836.82421875,32949.6171875,50870.04296875,15661.0751953125,27366.44921875,23377.708984375,0,0
11905,22216.703125,18887.40234375,35858.32421875,32983.3046875,50929.14453125,15777.4453125,27320.005859375,23284.53125,0,0
11906,22271.849609375,18939.568359375,35928.4375,32946.15625,50996.1171875,15976.5498046875,27264.26171875,23159.650390625,0,0
11907,22289.015625,18881.55859375,35956.29296875,32890.03125,50972.63671875,15984.3935546875,27268.412109375,23169.208984375,0,0
11908,22248.38671875,18810.34375,35903.8359375,32900.79296875,50894.0234375,15791.3232421875,27327.134765625,23298.71875,0,0
11909,22195.9375,18805.337890625,35837.80078125,32947.33203125,50859.55078125,15648.5810546875,27354.8125,23366.453125,0,0
11910,22220.353515625,18889.619140625,35859.0859375,32980.875,50925.73828125,15770.365234375,27316.931640625,23275.474609375,0,0
11911,22273.447265625,18932.19921875,35929.94921875,32944.5859375,50989.13671875,15964.5107421875,27260.49609375,23149.947265625,0,0
11912,22290.96875,18880.46484375,35956.4296875,32892.04296875,50970.1484375,15973.6875,27259.421875,23154.640625,0,0
11913,22248.365234375,18806.697265625,35898.64453125,32900.8359375,50893.8359375,15781.474609375,27320.818359375,23292.734375,0,0
11914,22197.083984375,18804.71875,35832.2421875,32945.61328125,50857.78125,15651.583984375,27354.052734375,23367.5,0,0
11915,22223.35546875,18891.791015625,35860.46875,32979.01953125,50927.8046875,15771.294921875,27320.078125,23281.359375,0,0
11916,22275.212890625,18937.615234375,35930.73046875,32941.9375,50996.5234375,15967.7998046875,27266.12109375,23155.119140625,0,0
11917,22291.662109375,18884.041015625,35953.36328125,32889.9375,50971.25,15976.859375,27263.90625,23156.046875,1,0
11918,22246.71875,18811.181640625,35898.16796875,32896.6875,50894.40625,15787.53125,27323.775390625,23291.708984375,0,0
11919,22190.66796875,18805.912109375,35835.98828125,32943.6796875,50864.7734375,15650.654296875,27356.818359375,23371.24609375,0,0
11920,22214.390625,18887.1875,35857.15625,32978.84375,50928.09375,15770.365234375,27316.59375,23279.646484375,0,0
11921,22266.53125,18936.494140625,35929.23046875,32941.4609375,50995.04296875,15970.1611328125,27262.666015625,23152.666015625,0,0
11922,22286.896484375,18883.82421875,35955.2421875,32890.23046875,50973.7734375,15977.240234375,27261.04296875,23160.962890625,0,0
11923,22242.80859375,18809.224609375,35900.48046875,32900.5,50899.39453125,15786.482421875,27323.34375,23295.880859375,0,0
11924,22190.546875,18801.71484375,35837.58203125,32950.16796875,50870.92578125,15656.4013671875,27362.947265625,23379.23046875,0,0
11925,22212.53125,18887.40234375,35858.54296875,32985.9296875,50931.08203125,15777.1611328125,27324.537109375,23278.240234375,0,0
11926,22267.10546875,18935.96875,35932.26171875,32953.95703125,51002.48828125,15971.6142578125,27268.171875,23159.07421875,0,0
11927,22282.078125,18878.416015625,35957.79296875,32897.33203125,50980.23828125,15978.0048828125,27272.41796875,23168.375,0,0
11928,22238.900390625,18801.71484375,35902.16796875,32904.8671875,50899.58203125,15784.0751953125,27327.349609375,23290.5625,0,0
11929,22185.828125,18799.619140625,35834.3359375,32953.14453125,50864.82421875,15652.8486328125,27360.181640625,23370.603515625,0,0
11930,22216.228515625,18887.640625,35865,32988.36328125,50937.25,15774.7529296875,27323.34375,23278.80859375,0,0
11931,22267.677734375,18933.490234375,35939.4296875,32952.7421875,51000.1171875,15969.9453125,27266.57421875,23151.447265625,0,0
11932,22282.005859375,18884.255859375,35963.5859375,32897.5,50976.375,15976.0966796875,27266.02734375,23158.93359375,0,0
11933,22239.18359375,18805.07421875,35907.69921875,32905.41796875,50901.6796875,15789.0341796875,27328.96875,23296.787109375,0,0
11934,22189.380859375,18799.068359375,35843.28125,32952.5,50868.54296875,15653.5888671875,27361.82421875,23378.087890625,0,0
11935,22210.8125,18881.490234375,35863.16796875,32977.89453125,50929.6171875,15770.1279296875,27318.8125,23287.181640625,0,0
11936,22263.458984375,18931.29296875,35932.8984375,32943.48828125,50994.73828125,15972.591796875,27262.880859375,23155.85546875,0,0
11937,22285.416015625,18879.34375,35959.67578125,32891.15625,50974.4921875,15986.9921875,27265.791015625,23162.03125,0,0
11938,22236.494140625,18801.880859375,35901.90625,32898.4296875,50895.55078125,15790.177734375,27326.541015625,23301.69921875,0,0
11939,22187.568359375,18803.12109375,35837.10546875,32949.8046875,50860.5234375,15656.234375,27355.365234375,23362.208984375,0,0
11940,22211.38671875,18886.44921875,35859.65625,32979.82421875,50923.11328125,15772.724609375,27315.978515625,23274.900390625,0,0
11941,22273.306640625,18937.96875,35933.8046875,32948.78125,50993.28125,15969.373046875,27260.427734375,23150.947265625,0,0
11942,22286.630859375,18883.255859375,35957.38671875,32892.04296875,50971.5546875,15978.123046875,27259.54296875,23162.369140625,0,0
11943,22245.052734375,18808.369140625,35902.2421875,32900.86328125,50889.66796875,15781.3095703125,27312.49609375,23285.630859375,0,0
11944,22200.443359375,18808.416015625,35841.82421875,32950.57421875,50862.5546875,15650.0830078125,27350.140625,23366.025390625,0,0
11945,22221.021484375,18890.431640625,35861.96875,32980.96875,50927.7109375,15767.5517578125,27313.828125,23275.90234375,0,0
11946,22274.400390625,18938.08984375,35936.0234375,32943.23046875,50992.61328125,15965.1064453125,27258.400390625,23152.04296875,0,0
11947,22291.974609375,18883.109375,35959.4375,32893.1796875,50972.20703125,15972.4248046875,27257.46875,23157.62109375,0,0
11948,22249.69921875,18810.490234375,35904.21875,32903.08203125,50896.95703125,15781.5234375,27321.650390625,23295.85546875,0,0
11949,22198.369140625,18804.48046875,35840.30078125,32955.38671875,50862.40625,15649.0576171875,27353.791015625,23373.65234375,0,0
11950,22217.990234375,18882.228515625,35859.04296875,32983.96875,50927.55078125,15759.373046875,27315.546875,23282.412109375,0,0
11951,22269.228515625,18933.25,35930.35546875,32949.46875,50996.35546875,15957.09375,27262.880859375,23158.671875,0,0
11952,22293.759765625,18887.85546875,35963.84375,32904.9375,50983.90625,15980.6982421875,27268.458984375,23161.677734375,0,0
11953,22248.03125,18810.10546875,35908.2734375,32910.0625,50901.48828125,15785.2890625,27324.822265625,23295.025390625,0,0
11954,22200.32421875,18804.837890625,35844.28125,32957.4375,50869.46875,15648.9873046875,27364.115234375,23378.68359375,0,0
11955,22214.462890625,18888.333984375,35863.46875,32990.53125,50934.6484375,15760.9248046875,27326.77734375,23293.44921875,0,0
11956,22270.46484375,18936.82421875,35939.60546875,32955.60546875,51004.89453125,15965.677734375,27271.275390625,23167.708984375,0,0
11957,22288.203125,18885.208984375,35965.04296875,32905.58203125,50982.09375,15978.099609375,27269.224609375,23165.37109375,0,0
11958,22242.26171875,18807.103515625,35905.36328125,32906.6796875,50899.91796875,15780.544921875,27324.96484375,23294.787109375,0,0
11959,22191.12109375,18802.787109375,35843.11328125,32957.58203125,50867.41796875,15647.1513671875,27359.869140625,23371.9375,0,0
11960,22209.12109375,18884.77734375,35860.3984375,32985.33203125,50928.45703125,15760.1845703125,27322.4375,23284.103515625,0,0
11961,22266.416015625,18931.65234375,35934.42578125,32953.26953125,50997.5234375,15957.1669921875,27262.5,23158.57421875,0,0
11962,22283.818359375,18880.15234375,35962.73046875,32901.9296875,50979.28125,15972.7109375,27264.693359375,23171.021484375,0,0
11963,22237.494140625,18800.380859375,35901.2109375,32906.34375,50894.9296875,15776.3017578125,27320.88671875,23297.3125,0,0
11964,22190.884765625,18793.443359375,35836.91796875,32952.8125,50861.86328125,15639.2109375,27353.599609375,23371.171875,0,0
11965,22208.046875,18876.697265625,35859.44921875,32986.95703125,50926.85546875,15756.7763671875,27317.66796875,23282.103515625,0,0
11966,22261.931640625,18926.884765625,35933.375,32949.85546875,50994.875,15955.544921875,27259.46875,23150.77734375,0,0
11967,22279.837890625,18875.650390625,35962.70703125,32897.7109375,50976.83203125,15969.349609375,27259.63671875,23155.333984375,0,0
11968,22239.828125,18801.619140625,35908.4375,32907.1796875,50899.3671875,15777.8984375,27323.083984375,23289.708984375,0,0
11969,22191.12109375,18800.833984375,35845.83203125,32958.4375,50864.98828125,15642.2626953125,27356.150390625,23370.125,0,0
11970,22209.859375,18879.916015625,35865.6875,32988.45703125,50927.98046875,15753.03125,27316.693359375,23280.57421875,0,0
11971,22277.931640625,18939.08984375,35947.63671875,32958.17578125,51002.58203125,15958.1435546875,27266.697265625,23163.275390625,0,0
11972,22288.15625,18881.990234375,35967.4921875,32898.7109375,50974.70703125,15960.8857421875,27256.25,23158.671875,0,0
11973,22244.21484375,18804.912109375,35911.39453125,32907.5546875,50897.29296875,15772.9638671875,27313.6875,23291.828125,0,0
11974,22193.07421875,18801.693359375,35846.09375,32957.4375,50864.2421875,15641.833984375,27354.791015625,23374.083984375,0,0
11975,22216.322265625,18886.375,35868.29296875,32986.48046875,50928.1875,15757.4189453125,27312.04296875,23279.26171875,0,0
11976,22276.140625,18940.04296875,35945.9375,32952.79296875,51001.36328125,15958.4765625,27262.09375,23160.29296875,0,0
11977,22291.162109375,18886.94921875,35967.73828125,32898.9296875,50976.9921875,15966.130859375,27254.583984375,23159.650390625,0,0
11978,22245.958984375,18813.900390625,35908.5546875,32906.53125,50898.9609375,15772.5107421875,27313.1875,23289.587890625,0,0
11979,22203.353515625,18812.802734375,35845.66796875,32956.125,50869.70703125,15645.0048828125,27354.197265625,23374.728515625,0,0
11980,22220.27734375,18896.484375,35867.29296875,32990.21875,50935.34375,15763.927734375,27318.71875,23285.509765625,0,0
11981,22276.119140625,18945.244140625,35940.26953125,32953.88671875,51002.625,15959.9091796875,27262.90234375,23158.62109375,0,0
11982,22291.306640625,18891.478515625,35965.5859375,32898.23828125,50978.7109375,15970.921875,27261.35546875,23158.8125,0,0
11983,22243.978515625,18809.65234375,35907.98828125,32904.21875,50901.10546875,15774.7294921875,27319.43359375,23298.71875,0,0
11984,22198.369140625,18806.671875,35844.8046875,32952.14453125,50865.39453125,15640.2373046875,27352.240234375,23373.796875,0,0
11985,22208.76171875,18884.27734375,35856.32421875,32975.89453125,50923.8046875,15750.3857421875,27312.421875,23279.837890625,0,0
11986,22267.69921875,18938.568359375,35936.7109375,32945.46875,50992.94921875,15953.6376953125,27256.41796875,23149.587890625,0,0
11987,22281.412109375,18883.041015625,35960.58203125,32890.89453125,50973.9921875,15967.560546875,27260.828125,23157.552734375,0,0
11988,22232.796875,18803.337890625,35901.1875,32895.51953125,50894.0234375,15772.654296875,27320.38671875,23293.54296875,0,0
11989,22183.994140625,18803.07421875,35837.125,32946.20703125,50861.71875,15638.232421875,27356.625,23373.271484375,0,0
11990,22205.306640625,18883.0625,35859.85546875,32978.73046875,50928.86328125,15754.0107421875,27322.29296875,23288.396484375,0,0
11991,22262.552734375,18932.775390625,35933.26171875,32941.3671875,50996.28125,15959.287109375,27263.833984375,23161.53125,0,0
11992,22277.693359375,18881.15625,35960.5546875,32888.125,50977.5625,15967.8232421875,27262.927734375,23163.15234375,0,0
11993,22232.890625,18802.646484375,35903.95703125,32897.6171875,50901.20703125,15775.419921875,27322.390625,23299.650390625,0,0
11994,22181.583984375,18799.380859375,35839.25,32946.375,50870.76171875,15641.7861328125,27357.916015625,23387.171875,0,0
11995,22201.921875,18881.990234375,35860.8984375,32979.7734375,50932.4609375,15757.3486328125,27323.34375,23297.66796875,0,0
11996,22254.875,18931.009765625,35932.42578125,32942.4609375,51003.3125,15958.2392578125,27262.333984375,23164.681640625,0,0
11997,22270.65625,18876.150390625,35953.6875,32886.3359375,50978.92578125,15969.6591796875,27258.58984375,23161.556640625,0,0
11998,22224.046875,18799.44921875,35898.7109375,32891.2734375,50896.88671875,15778.0185546875,27321.03125,23306.994140625,0,0
11999,22181.203125,18797.306640625,35836.17578125,32948.0859375,50863.76953125,15643.5263671875,27352.478515625,23375.275390625,0,0
12000,22197.462890625,18879.677734375,35850.90625,32973.53125,50922.4921875,15757.1796875,27311.58984375,23286.943359375,0,0
12001,22254.041015625,18927.505859375,35923.91796875,32943.01171875,50992.4921875,15959.40625,27256.82421875,23159.505859375,0,0
12002,22272.755859375,18878.65234375,35952.09375,32889.80078125,50966.4296875,15969.6357421875,27256.896484375,23162.390625,0,0
12003,22231.890625,18802.953125,35896.96875,32893.1796875,50890.6875,15784.193359375,27315.427734375,23291.208984375,0,0
12004,22181.203125,18799.427734375,35830.3046875,32940.4375,50859.05078125,15646.458984375,27351.025390625,23375.775390625,0,0
12005,22199.322265625,18882.349609375,35853.26953125,32972.86328125,50921.32421875,15758.515625,27312.58984375,23285.24609375,0,0
12006,22255.68359375,18929.103515625,35927.41796875,32937.3125,50990.89453125,15961.6953125,27257.349609375,23160.197265625,0,0
